Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27
2014-07-12 11:01,NY Invite,Slow White,107,O,4,4,Offense,Catch,Miggs,Trey,,,Panna,Charlie,Sara,Raha,Katie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,107,O,4,4,Offense,Catch,Trey,Raha,,,Panna,Charlie,Sara,Raha,Katie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,107,O,4,4,Offense,Catch,Raha,Miggs,,,Panna,Charlie,Sara,Raha,Katie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,107,O,4,4,Offense,Goal,Miggs,Panna,,,Panna,Charlie,Sara,Raha,Katie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,75,D,4,5,Defense,Pull,,,Ben P,4.084,Bill,Gabe,Ben P,Zumba,Dre,Kelly,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,75,D,4,5,Defense,Goal,,,Anonymous,,Bill,Gabe,Ben P,Zumba,Dre,Kelly,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,73,O,5,5,Offense,Catch,Miggs,Owen,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,73,O,5,5,Offense,Catch,Owen,Miggs,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,73,O,5,5,Offense,Catch,Miggs,Jessie,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,73,O,5,5,Offense,Catch,Jessie,Owen,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,73,O,5,5,Offense,Catch,Owen,Jessie,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,73,O,5,5,Offense,Catch,Jessie,Raha,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,73,O,5,5,Offense,Catch,Raha,Miggs,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,73,O,5,5,Offense,Catch,Miggs,Jessie,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,73,O,5,5,Offense,Catch,Jessie,Owen,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,73,O,5,5,Offense,Catch,Owen,Miggs,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,73,O,5,5,Offense,Goal,Miggs,Raha,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,34,D,6,5,Defense,Pull,,,Ben P,4.837,Panna,Diana,Katie,Purifico,Gabe,Lexa,Ben P,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,34,D,6,5,Defense,D,,,Gabe,,Panna,Diana,Katie,Purifico,Gabe,Lexa,Ben P,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,34,D,6,5,Offense,Catch,Katie,Gabe,,,Panna,Diana,Katie,Purifico,Gabe,Lexa,Ben P,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,34,D,6,5,Offense,Catch,Gabe,Purifico,,,Panna,Diana,Katie,Purifico,Gabe,Lexa,Ben P,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,34,D,6,5,Offense,Goal,Purifico,Panna,,,Panna,Diana,Katie,Purifico,Gabe,Lexa,Ben P,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,36,D,6,6,Defense,Pull,,,Bill,6.691,Bill,Charlie,Katie,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,36,D,6,6,Defense,Goal,,,Anonymous,,Bill,Charlie,Katie,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,190,O,6,7,Offense,Catch,Raha,Jessie,,,Panna,Raha,Katie,Devlin,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,190,O,6,7,Offense,Throwaway,Katie,Anonymous,,,Panna,Raha,Katie,Devlin,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,190,O,6,7,Defense,Goal,,,Anonymous,,Panna,Raha,Katie,Devlin,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,39,O,6,8,Offense,Catch,Owen,Miggs,,,Grin,Sara,Raha,Furf,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,39,O,6,8,Offense,Drop,Grin,Devlin,,,Grin,Sara,Raha,Furf,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,39,O,6,8,Defense,Goal,,,Anonymous,,Grin,Sara,Raha,Furf,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Defense,Pull,,,Papa,4.967,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Defense,D,,,Papa,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Catch,Papa,Diana,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Catch,Diana,Zumba,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Catch,Zumba,Papa,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Catch,Papa,Ben P,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Catch,Ben P,Diana,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Catch,Diana,Ben P,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Catch,Ben P,Lexa,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Catch,Lexa,Papa,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Catch,Papa,Glazer,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Catch,Glazer,Lexa,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Catch,Lexa,Zumba,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,154,D,7,8,Offense,Goal,Zumba,Glazer,,,Diana,Glazer,Lexa,Ben P,Zumba,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,53,D,8,8,Defense,Pull,,,Panna,8.361,Panna,Bill,Katie,Purifico,Gabe,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,53,D,8,8,Defense,D,,,Gabe,,Panna,Bill,Katie,Purifico,Gabe,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,53,D,8,8,Offense,Catch,Panna,Purifico,,,Panna,Bill,Katie,Purifico,Gabe,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,53,D,8,8,Offense,Catch,Purifico,Gabe,,,Panna,Bill,Katie,Purifico,Gabe,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,53,D,8,8,Offense,Catch,Gabe,Panna,,,Panna,Bill,Katie,Purifico,Gabe,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,53,D,8,8,Offense,Catch,Panna,Katie,,,Panna,Bill,Katie,Purifico,Gabe,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,53,D,8,8,Offense,Catch,Katie,Dre,,,Panna,Bill,Katie,Purifico,Gabe,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,53,D,8,8,Offense,Catch,Dre,Panna,,,Panna,Bill,Katie,Purifico,Gabe,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,53,D,8,8,Offense,Goal,Panna,Bill,,,Panna,Bill,Katie,Purifico,Gabe,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,76,D,8,9,Defense,Pull,,,Papa,6.222,Diana,Charlie,Purifico,Ben P,Dre,Papa,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,76,D,8,9,Defense,Throwaway,,,Anonymous,,Diana,Charlie,Purifico,Ben P,Dre,Papa,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,76,D,8,9,Offense,Catch,Ben P,Purifico,,,Diana,Charlie,Purifico,Ben P,Dre,Papa,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,76,D,8,9,Offense,Catch,Purifico,Charlie,,,Diana,Charlie,Purifico,Ben P,Dre,Papa,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,76,D,8,9,Offense,Catch,Charlie,Papa,,,Diana,Charlie,Purifico,Ben P,Dre,Papa,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,76,D,8,9,Offense,Throwaway,Papa,Anonymous,,,Diana,Charlie,Purifico,Ben P,Dre,Papa,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,76,D,8,9,Defense,Goal,,,Anonymous,,Diana,Charlie,Purifico,Ben P,Dre,Papa,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,83,O,8,10,Offense,Catch,Grin,Miggs,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,83,O,8,10,Offense,Catch,Miggs,Owen,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,83,O,8,10,Offense,Throwaway,Owen,Anonymous,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,83,O,8,10,Defense,Goal,,,Anonymous,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Trey,Anonymous,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Anonymous,Alex,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Alex,Anonymous,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Anonymous,Trey,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Trey,Anonymous,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Anonymous,Trey,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Trey,Furf,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Furf,Katie,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Katie,Raha,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Raha,Jessie,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Jessie,Katie,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Catch,Katie,Raha,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,158,O,9,10,Offense,Goal,Raha,Furf,,,Bulb,Raha,Katie,Furf,Jessie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,141,D,9,11,Defense,Pull,,,Ben P,8.425,Diana,Glazer,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,141,D,9,11,Defense,Throwaway,,,Anonymous,,Diana,Glazer,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,141,D,9,11,Offense,Catch,Glazer,Papa,,,Diana,Glazer,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,141,D,9,11,Offense,Catch,Papa,Ben P,,,Diana,Glazer,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,141,D,9,11,Offense,Catch,Ben P,Gabe,,,Diana,Glazer,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,141,D,9,11,Offense,Throwaway,Gabe,Anonymous,,,Diana,Glazer,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,141,D,9,11,Defense,Goal,,,Anonymous,,Diana,Glazer,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,193,O,9,12,Offense,Catch,Sara,Owen,,,Panna,Sara,Raha,Furf,Devlin,Owen,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,193,O,9,12,Offense,Catch,Owen,Trey,,,Panna,Sara,Raha,Furf,Devlin,Owen,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,193,O,9,12,Offense,Catch,Trey,Owen,,,Panna,Sara,Raha,Furf,Devlin,Owen,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,193,O,9,12,Offense,Catch,Owen,Trey,,,Panna,Sara,Raha,Furf,Devlin,Owen,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,193,O,9,12,Offense,Catch,Trey,Owen,,,Panna,Sara,Raha,Furf,Devlin,Owen,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,193,O,9,12,Offense,Catch,Owen,Panna,,,Panna,Sara,Raha,Furf,Devlin,Owen,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,193,O,9,12,Offense,Throwaway,Panna,Anonymous,,,Panna,Sara,Raha,Furf,Devlin,Owen,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,193,O,9,12,Defense,Goal,,,Anonymous,,Panna,Sara,Raha,Furf,Devlin,Owen,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,21,O,10,12,Offense,Catch,Bulb,Miggs,,,Bulb,Grin,Charlie,Raha,Katie,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,21,O,10,12,Offense,Catch,Miggs,Katie,,,Bulb,Grin,Charlie,Raha,Katie,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,21,O,10,12,Offense,Goal,Katie,Grin,,,Bulb,Grin,Charlie,Raha,Katie,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,23,D,10,13,Defense,Pull,,,Papa,4.183,Diana,Bill,Purifico,Ben P,Dre,Papa,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,23,D,10,13,Defense,Goal,,,Anonymous,,Diana,Bill,Purifico,Ben P,Dre,Papa,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,61,O,11,13,Offense,Catch,Owen,Miggs,,,Panna,Grin,Sara,Raha,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,61,O,11,13,Offense,Catch,Miggs,Panna,,,Panna,Grin,Sara,Raha,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,61,O,11,13,Offense,Catch,Panna,Raha,,,Panna,Grin,Sara,Raha,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,61,O,11,13,Offense,Catch,Raha,Owen,,,Panna,Grin,Sara,Raha,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,61,O,11,13,Offense,Catch,Owen,Raha,,,Panna,Grin,Sara,Raha,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,61,O,11,13,Offense,Catch,Raha,Miggs,,,Panna,Grin,Sara,Raha,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,61,O,11,13,Offense,Goal,Miggs,Grin,,,Panna,Grin,Sara,Raha,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,55,D,12,13,Defense,Pull,,,Ben P,12.651,Katie,Purifico,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,55,D,12,13,Defense,Throwaway,,,Anonymous,,Katie,Purifico,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,55,D,12,13,Offense,Catch,Gabe,Lexa,,,Katie,Purifico,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,55,D,12,13,Offense,Catch,Lexa,Katie,,,Katie,Purifico,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,55,D,12,13,Offense,Catch,Katie,Papa,,,Katie,Purifico,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,55,D,12,13,Offense,Catch,Papa,Purifico,,,Katie,Purifico,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,55,D,12,13,Offense,Goal,Purifico,Katie,,,Katie,Purifico,Gabe,Lexa,Ben P,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Defense,PullOb,,,Panna,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Defense,Throwaway,,,Anonymous,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Diana,Dre,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Dre,Panna,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Throwaway,Panna,Anonymous,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Defense,Throwaway,,,Anonymous,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Bill,Glazer,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Throwaway,Glazer,Anonymous,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Defense,D,,,Glazer,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Panna,Glazer,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Glazer,Bill,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Bill,Zumba,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Zumba,Diana,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Throwaway,Diana,Anonymous,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Defense,D,,,Glazer,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Glazer,Zumba,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Zumba,Glazer,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Glazer,Zumba,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Zumba,Glazer,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Glazer,Diana,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Diana,Dre,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Catch,Dre,Bill,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,411,D,13,13,Offense,Goal,Bill,Glazer,,,Panna,Diana,Bill,Glazer,Zumba,Dre,Anna,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,65,D,13,14,Defense,Pull,,,Ben P,24.892,Raha,Katie,Purifico,Gabe,Lexa,Ben P,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-12 11:01,NY Invite,Slow White,65,D,13,14,Defense,Goal,,,Anonymous,,Raha,Katie,Purifico,Gabe,Lexa,Ben P,Papa,,,,,,,,,,,,,,,,,,,,,
